signal_time,entry_time,exit_time,direction,signal_bar_index,entry_price,exit_price,stop_price,target_price,stop_ticks,gross_dollars,costs_dollars,net_dollars,r_multiple,exit_reason,session_date,regime_ratio,expected_ticks,prior_tr_ticks,year
2020-12-10 13:05:00-05:00,2020-12-10 13:10:00-05:00,2020-12-10 13:13:00-05:00,LONG,391,12393.5,12400.25,12386.5,12400.5,28,135.0,14.2,130.8,0.9342857142857144,TARGET,2020-12-10,2.3193277310924367,55.18840579710145,128.0,2020
2020-12-10 13:55:00-05:00,2020-12-10 14:00:00-05:00,2020-12-10 14:01:00-05:00,LONG,401,12390.25,12397.25,12383.0,12397.5,29,140.0,14.2,135.8,0.9365517241379311,TARGET,2020-12-10,1.5985991379310345,57.15942028985508,86.0,2020
2020-12-10 18:25:00-05:00,2020-12-10 18:30:00-05:00,2020-12-10 18:34:00-05:00,LONG,440,12403.25,12406.0,12400.25,12406.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2020-12-11,1.2988980716253444,21.043478260869563,41.0,2020
2020-12-10 19:00:00-05:00,2020-12-10 19:05:00-05:00,2020-12-10 19:06:00-05:00,LONG,447,12409.5,12412.25,12406.5,12412.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2020-12-11,2.003787878787879,22.956521739130434,46.0,2020
2020-12-13 18:40:00-05:00,2020-12-13 18:45:00-05:00,2020-12-13 18:48:00-05:00,SHORT,718,12410.75,12414.0,12413.75,12407.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-14,1.4759358288770055,21.681159420289852,32.0,2020
2020-12-13 19:30:00-05:00,2020-12-13 19:35:00-05:00,2020-12-13 19:38:00-05:00,SHORT,728,12414.25,12417.5,12417.25,12411.25,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-14,1.5,22.0,33.0,2020
2020-12-14 18:20:00-05:00,2020-12-14 18:25:00-05:00,2020-12-14 18:40:00-05:00,LONG,987,12484.0,12480.0,12480.25,12487.75,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2020-12-15,1.6524926686217007,29.65217391304348,49.0,2020
2020-12-14 18:50:00-05:00,2020-12-14 18:55:00-05:00,2020-12-14 18:56:00-05:00,SHORT,993,12477.25,12480.5,12480.25,12474.25,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-15,2.5799120234604107,19.768115942028984,51.0,2020
2020-12-15 18:25:00-05:00,2020-12-15 18:30:00-05:00,2020-12-15 18:31:00-05:00,SHORT,1261,12596.25,12593.5,12599.25,12593.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2020-12-16,1.2617554858934168,18.492753623188403,35.0,2020
2020-12-15 21:05:00-05:00,2020-12-15 21:10:00-05:00,2020-12-15 21:13:00-05:00,LONG,1293,12596.25,12599.0,12593.25,12599.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2020-12-16,1.9166666666666665,21.91304347826087,42.0,2020
2020-12-16 18:05:00-05:00,2020-12-16 18:10:00-05:00,2020-12-16 18:25:00-05:00,LONG,1530,12688.75,12685.0,12685.25,12692.25,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2020-12-17,2.3896103896103895,26.782608695652176,64.0,2020
2020-12-16 19:35:00-05:00,2020-12-16 19:40:00-05:00,2020-12-16 19:47:00-05:00,LONG,1548,12686.75,12683.5,12683.75,12689.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-17,1.2857142857142858,18.666666666666664,24.0,2020
2020-12-17 19:25:00-05:00,2020-12-17 19:30:00-05:00,2020-12-17 19:53:00-05:00,SHORT,1819,12741.25,12738.5,12744.25,12738.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2020-12-18,1.4375000000000002,18.0,27.0,2020
2020-12-17 19:55:00-05:00,2020-12-17 20:00:00-05:00,2020-12-17 20:17:00-05:00,SHORT,1825,12733.75,12737.25,12737.0,12730.5,13,-70.0,14.2,-74.2,-1.1415384615384616,STOP,2020-12-18,1.3888888888888888,24.26086956521739,25.0,2020
2020-12-20 18:05:00-05:00,2020-12-20 18:10:00-05:00,2020-12-20 18:11:00-05:00,SHORT,2076,12750.75,12754.0,12753.75,12747.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-21,9.074545454545454,23.91304347826087,217.0,2020
2020-12-20 18:40:00-05:00,2020-12-20 18:45:00-05:00,2020-12-20 18:46:00-05:00,SHORT,2083,12734.75,12738.0,12737.75,12731.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-21,2.6972727272727277,16.26086956521739,43.0,2020
2020-12-21 18:05:00-05:00,2020-12-21 18:10:00-05:00,2020-12-21 18:11:00-05:00,LONG,2349,12710.0,12713.0,12706.75,12713.25,13,60.0,14.2,55.8,0.8584615384615384,TARGET,2020-12-22,4.569023569023569,25.82608695652174,118.0,2020
2020-12-21 18:35:00-05:00,2020-12-21 18:40:00-05:00,2020-12-21 18:40:00-05:00,SHORT,2355,12698.5,12695.75,12701.5,12695.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2020-12-22,2.497474747474748,17.217391304347824,43.0,2020
2020-12-22 18:05:00-05:00,2020-12-22 18:10:00-05:00,2020-12-22 18:15:00-05:00,LONG,2622,12709.75,12713.0,12706.25,12713.25,14,65.0,14.2,60.8,0.8685714285714285,TARGET,2020-12-23,1.5039872408293462,27.73913043478261,41.0,2020
2020-12-22 18:35:00-05:00,2020-12-22 18:40:00-05:00,2020-12-22 18:45:00-05:00,SHORT,2628,12709.5,12712.75,12712.5,12706.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-23,1.4306220095693782,17.855072463768114,26.0,2020
2020-12-23 18:40:00-05:00,2020-12-23 18:45:00-05:00,2020-12-23 18:48:00-05:00,SHORT,2902,12651.0,12654.25,12654.0,12648.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-24,1.4600313479623828,18.492753623188403,27.0,2020
2020-12-23 19:20:00-05:00,2020-12-23 19:25:00-05:00,2020-12-23 19:25:00-05:00,SHORT,2910,12646.5,12649.75,12649.5,12643.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-24,1.9331896551724137,20.17391304347826,39.0,2020
2020-12-27 18:10:00-05:00,2020-12-27 18:15:00-05:00,2020-12-27 18:15:00-05:00,LONG,3128,12706.5,12709.75,12703.0,12710.0,14,65.0,14.2,60.8,0.8685714285714285,TARGET,2020-12-28,1.8668831168831168,26.782608695652176,50.0,2020
2020-12-27 18:40:00-05:00,2020-12-27 18:45:00-05:00,2020-12-27 18:57:00-05:00,LONG,3134,12736.5,12733.25,12733.5,12739.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-28,1.2881493506493509,17.855072463768114,23.0,2020
2020-12-28 19:00:00-05:00,2020-12-28 19:05:00-05:00,2020-12-28 19:05:00-05:00,LONG,3411,12856.0,12852.75,12853.0,12859.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-29,1.703703703703704,18.782608695652172,32.0,2020
2020-12-28 21:10:00-05:00,2020-12-28 21:15:00-05:00,2020-12-28 21:42:00-05:00,LONG,3437,12862.25,12865.0,12859.25,12865.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2020-12-29,1.7510288065843622,21.130434782608695,37.0,2020
2020-12-29 18:20:00-05:00,2020-12-29 18:25:00-05:00,2020-12-29 18:28:00-05:00,SHORT,3676,12844.25,12847.75,12847.5,12841.0,13,-70.0,14.2,-74.2,-1.1415384615384616,STOP,2020-12-30,1.527972027972028,24.869565217391305,38.0,2020
2020-12-29 18:50:00-05:00,2020-12-29 18:55:00-05:00,2020-12-29 19:00:00-05:00,SHORT,3682,12851.25,12848.5,12854.25,12848.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2020-12-30,1.688811188811189,16.579710144927535,28.0,2020
2020-12-30 18:05:00-05:00,2020-12-30 18:10:00-05:00,2020-12-30 18:10:00-05:00,LONG,3946,12849.0,12845.75,12846.0,12852.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2020-12-31,1.5909090909090908,22.0,35.0,2020
2020-12-30 18:35:00-05:00,2020-12-30 18:40:00-05:00,2020-12-30 18:42:00-05:00,SHORT,3952,12852.75,12850.0,12855.75,12849.75,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2020-12-31,1.7045454545454546,14.666666666666666,25.0,2020
2021-01-03 18:10:00-05:00,2021-01-03 18:15:00-05:00,2021-01-03 18:15:00-05:00,LONG,4220,12895.0,12891.75,12892.0,12898.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-01-04,3.45,19.130434782608695,66.0,2021
2021-01-03 18:40:00-05:00,2021-01-03 18:45:00-05:00,2021-01-03 18:45:00-05:00,SHORT,4226,12871.0,12874.25,12874.0,12868.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-01-04,3.8420454545454548,12.753623188405797,49.0,2021
2021-01-04 18:05:00-05:00,2021-01-04 18:10:00-05:00,2021-01-04 18:11:00-05:00,SHORT,4492,12666.75,12670.0,12669.75,12663.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-01-05,5.906818181818182,19.130434782608695,113.0,2021
2021-01-04 18:35:00-05:00,2021-01-04 18:40:00-05:00,2021-01-04 18:44:00-05:00,LONG,4498,12676.75,12673.5,12673.75,12679.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-01-05,4.469318181818182,12.753623188405797,57.0,2021
2021-01-05 18:10:00-05:00,2021-01-05 18:15:00-05:00,2021-01-05 18:15:00-05:00,SHORT,4766,12793.75,12791.0,12796.75,12790.75,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-01-06,1.481060606060606,22.956521739130437,34.0,2021
2021-01-05 18:40:00-05:00,2021-01-05 18:45:00-05:00,2021-01-05 18:49:00-05:00,LONG,4772,12789.5,12786.25,12786.5,12792.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-01-06,2.025568181818182,15.304347826086955,31.0,2021
2021-01-06 18:35:00-05:00,2021-01-06 18:40:00-05:00,2021-01-06 18:41:00-05:00,SHORT,5044,12659.5,12656.75,12662.5,12656.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-01-07,2.3269794721407626,19.768115942028984,46.0,2021
2021-01-06 19:10:00-05:00,2021-01-06 19:15:00-05:00,2021-01-06 19:15:00-05:00,SHORT,5051,12664.25,12661.5,12667.25,12661.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-01-07,3.1068548387096775,21.565217391304348,67.0,2021
2021-01-07 18:30:00-05:00,2021-01-07 18:35:00-05:00,2021-01-07 18:35:00-05:00,SHORT,5316,12922.75,12926.0,12925.75,12919.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-01-08,2.090909090909091,22.956521739130434,48.0,2021
2021-01-07 19:10:00-05:00,2021-01-07 19:15:00-05:00,2021-01-07 19:15:00-05:00,LONG,5324,12946.25,12942.75,12943.0,12949.5,13,-70.0,14.2,-74.2,-1.1415384615384616,STOP,2021-01-08,1.5972222222222223,25.043478260869563,40.0,2021
2021-01-10 18:45:00-05:00,2021-01-10 18:50:00-05:00,2021-01-10 18:52:00-05:00,SHORT,5593,13082.5,13079.5,13085.75,13079.25,13,60.0,14.2,55.8,0.8584615384615384,TARGET,2021-01-11,2.234659090909091,25.507246376811594,57.0,2021
2021-01-10 19:20:00-05:00,2021-01-10 19:25:00-05:00,2021-01-10 19:29:00-05:00,SHORT,5600,13066.25,13063.0,13069.75,13062.75,14,65.0,14.2,60.8,0.8685714285714285,TARGET,2021-01-11,3.1984375000000003,27.82608695652174,89.0,2021
2021-01-11 18:50:00-05:00,2021-01-11 18:55:00-05:00,2021-01-11 18:59:00-05:00,SHORT,5867,12919.25,12923.25,12923.0,12915.5,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2021-01-12,1.6030303030303032,28.69565217391304,46.0,2021
2021-01-11 19:25:00-05:00,2021-01-11 19:30:00-05:00,2021-01-11 19:30:00-05:00,SHORT,5874,12918.25,12922.25,12922.0,12914.5,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2021-01-12,1.4694444444444443,30.0,46.0,2021
2021-01-12 19:00:00-05:00,2021-01-12 19:05:00-05:00,2021-01-12 19:21:00-05:00,LONG,6142,12896.25,12900.0,12892.25,12900.25,16,75.0,14.2,70.8,0.885,TARGET,2021-01-13,1.4694444444444443,31.304347826086957,46.0,2021
2021-01-12 23:15:00-05:00,2021-01-12 23:20:00-05:00,2021-01-12 23:25:00-05:00,SHORT,6193,12926.25,12923.25,12929.5,12923.0,13,60.0,14.2,55.8,0.8584615384615384,TARGET,2021-01-13,1.3721590909090908,25.507246376811594,35.0,2021
2021-01-13 18:30:00-05:00,2021-01-13 18:35:00-05:00,2021-01-13 18:36:00-05:00,SHORT,6409,12977.0,12980.75,12980.5,12973.5,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2021-01-14,1.3386917960088693,26.144927536231883,35.0,2021
2021-01-13 19:10:00-05:00,2021-01-13 19:15:00-05:00,2021-01-13 19:17:00-05:00,LONG,6417,12982.0,12985.5,12978.25,12985.75,15,70.0,14.2,65.8,0.8773333333333333,TARGET,2021-01-14,1.2621951219512195,28.52173913043478,36.0,2021
2021-01-14 18:05:00-05:00,2021-01-14 18:10:00-05:00,2021-01-14 18:12:00-05:00,LONG,6677,12913.75,12918.0,12909.25,12918.25,18,85.0,14.2,80.8,0.8977777777777778,TARGET,2021-01-15,2.4582309582309585,35.391304347826086,87.0,2021
2021-01-14 18:35:00-05:00,2021-01-14 18:40:00-05:00,2021-01-14 18:44:00-05:00,LONG,6683,12926.5,12923.25,12923.5,12929.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-01-15,1.4410319410319412,23.594202898550723,34.0,2021
2021-01-17 18:35:00-05:00,2021-01-17 18:40:00-05:00,2021-01-17 18:41:00-05:00,SHORT,6957,12781.75,12778.75,12785.0,12778.5,13,60.0,14.2,55.8,0.8584615384615384,TARGET,2021-01-18,2.022129186602871,24.231884057971012,49.0,2021
2021-01-17 19:05:00-05:00,2021-01-17 19:10:00-05:00,2021-01-17 19:11:00-05:00,SHORT,6963,12744.25,12748.0,12747.75,12740.75,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2021-01-18,3.6315789473684212,26.434782608695652,96.0,2021
2021-01-18 18:30:00-05:00,2021-01-18 18:35:00-05:00,2021-01-18 18:45:00-05:00,LONG,7184,12825.25,12828.0,12822.25,12828.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-01-19,1.3375668449197864,21.681159420289852,29.0,2021
2021-01-18 19:05:00-05:00,2021-01-18 19:10:00-05:00,2021-01-18 19:18:00-05:00,LONG,7191,12842.25,12845.0,12839.25,12845.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-01-19,2.494485294117647,23.652173913043477,59.0,2021
2021-01-19 18:05:00-05:00,2021-01-19 18:10:00-05:00,2021-01-19 18:11:00-05:00,LONG,7452,13048.75,13044.75,13045.0,13052.5,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2021-01-20,2.63049853372434,29.65217391304348,78.0,2021
2021-01-19 18:35:00-05:00,2021-01-19 18:40:00-05:00,2021-01-19 18:43:00-05:00,SHORT,7458,13048.25,13045.5,13051.25,13045.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-01-20,2.124633431085044,19.768115942028984,42.0,2021
2021-01-20 18:05:00-05:00,2021-01-20 18:10:00-05:00,2021-01-20 18:15:00-05:00,LONG,7725,13304.5,13308.0,13300.75,13308.25,15,70.0,14.2,65.8,0.8773333333333333,TARGET,2021-01-21,2.057184750733138,29.65217391304348,61.0,2021
2021-01-20 18:45:00-05:00,2021-01-20 18:50:00-05:00,2021-01-20 18:50:00-05:00,LONG,7733,13318.25,13315.0,13315.25,13321.25,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-01-21,1.3658357771260998,19.768115942028984,27.0,2021
2021-01-21 18:15:00-05:00,2021-01-21 18:20:00-05:00,2021-01-21 18:21:00-05:00,SHORT,8000,13381.0,13385.0,13384.75,13377.25,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2021-01-22,2.563049853372434,29.65217391304348,76.0,2021
2021-01-21 19:10:00-05:00,2021-01-21 19:15:00-05:00,2021-01-21 19:16:00-05:00,LONG,8011,13389.5,13392.25,13386.5,13392.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-01-22,1.9939516129032258,21.565217391304348,43.0,2021
2021-01-24 18:05:00-05:00,2021-01-24 18:10:00-05:00,2021-01-24 18:15:00-05:00,LONG,8272,13388.75,13392.25,13385.0,13392.5,15,70.0,14.2,65.8,0.8773333333333333,TARGET,2021-01-25,4.843939393939394,28.695652173913043,139.0,2021
2021-01-24 18:35:00-05:00,2021-01-24 18:40:00-05:00,2021-01-24 18:42:00-05:00,LONG,8278,13399.25,13402.0,13396.25,13402.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-01-25,1.5681818181818181,19.130434782608695,30.0,2021
2021-01-25 18:20:00-05:00,2021-01-25 18:25:00-05:00,2021-01-25 18:42:00-05:00,LONG,8548,13470.75,13467.0,13467.25,13474.25,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2021-01-26,2.6136363636363633,26.782608695652176,70.0,2021
2021-01-25 19:45:00-05:00,2021-01-25 19:50:00-05:00,2021-01-25 19:50:00-05:00,SHORT,8565,13447.5,13450.75,13450.5,13444.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-01-26,2.1964285714285716,18.666666666666664,41.0,2021
2021-01-26 18:05:00-05:00,2021-01-26 18:10:00-05:00,2021-01-26 18:10:00-05:00,LONG,8818,13573.75,13569.75,13570.0,13577.5,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2021-01-27,2.9002932551319645,29.65217391304348,86.0,2021
2021-01-26 18:35:00-05:00,2021-01-26 18:40:00-05:00,2021-01-26 18:40:00-05:00,SHORT,8824,13563.75,13561.0,13566.75,13560.75,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-01-27,2.934017595307918,19.768115942028984,58.0,2021
2021-01-27 18:10:00-05:00,2021-01-27 18:15:00-05:00,2021-01-27 18:15:00-05:00,SHORT,9092,12997.75,13002.0,13001.75,12993.75,16,-85.0,14.2,-89.2,-1.115,STOP,2021-01-28,5.417355371900826,31.565217391304348,171.0,2021
2021-01-27 18:40:00-05:00,2021-01-27 18:45:00-05:00,2021-01-27 18:45:00-05:00,SHORT,9098,12969.5,12972.75,12972.5,12966.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-01-28,6.780080213903744,21.681159420289852,147.0,2021
2021-01-28 18:05:00-05:00,2021-01-28 18:10:00-05:00,2021-01-28 18:10:00-05:00,SHORT,9364,13135.75,13141.0,13140.75,13130.75,20,-105.0,14.2,-109.2,-1.092,STOP,2021-01-29,3.875831485587583,39.21739130434783,152.0,2021
2021-01-28 18:45:00-05:00,2021-01-28 18:50:00-05:00,2021-01-28 18:50:00-05:00,SHORT,9372,13174.25,13171.0,13177.75,13170.75,14,65.0,14.2,60.8,0.8685714285714285,TARGET,2021-01-29,1.9506651884700665,26.144927536231883,51.0,2021
2021-01-31 18:05:00-05:00,2021-01-31 18:10:00-05:00,2021-01-31 18:10:00-05:00,SHORT,9638,12784.75,12778.25,12791.5,12778.0,27,130.0,14.2,125.8,0.9318518518518518,TARGET,2021-02-01,9.0099173553719,52.608695652173914,474.0,2021
2021-01-31 18:35:00-05:00,2021-01-31 18:40:00-05:00,2021-01-31 18:40:00-05:00,LONG,9644,12798.5,12793.75,12794.0,12803.0,18,-95.0,14.2,-99.2,-1.1022222222222222,STOP,2021-02-01,3.418918918918919,35.71014492753623,121.0,2021
2021-02-01 18:05:00-05:00,2021-02-01 18:10:00-05:00,2021-02-01 18:16:00-05:00,LONG,9911,13259.75,13251.75,13252.0,13267.5,31,-160.0,14.2,-164.2,-1.0593548387096774,STOP,2021-02-02,1.4437229437229437,60.26086956521739,87.0,2021
2021-02-01 19:15:00-05:00,2021-02-01 19:20:00-05:00,2021-02-01 19:20:00-05:00,SHORT,9925,13244.0,13249.75,13249.5,13238.5,22,-115.0,14.2,-119.2,-1.0836363636363637,STOP,2021-02-02,1.9623015873015874,43.826086956521735,86.0,2021
2021-02-02 19:40:00-05:00,2021-02-02 19:45:00-05:00,2021-02-02 19:46:00-05:00,LONG,10203,13522.25,13527.25,13517.0,13527.5,21,100.0,14.2,95.8,0.9123809523809524,TARGET,2021-02-03,3.0476190476190474,42.0,128.0,2021
2021-02-02 20:45:00-05:00,2021-02-02 20:50:00-05:00,2021-02-02 20:54:00-05:00,LONG,10216,13510.25,13503.5,13503.75,13516.75,26,-135.0,14.2,-139.2,-1.0707692307692307,STOP,2021-02-03,1.2517006802721087,51.1304347826087,64.0,2021
2021-02-03 18:05:00-05:00,2021-02-03 18:10:00-05:00,2021-02-03 18:19:00-05:00,LONG,10457,13444.5,13452.0,13436.75,13452.25,31,150.0,14.2,145.8,0.9406451612903226,TARGET,2021-02-04,2.1572871572871573,60.26086956521739,130.0,2021
2021-02-03 19:50:00-05:00,2021-02-03 19:55:00-05:00,2021-02-03 20:00:00-05:00,SHORT,10478,13420.5,13415.5,13425.75,13415.25,21,100.0,14.2,95.8,0.9123809523809524,TARGET,2021-02-04,1.4285714285714286,42.0,60.0,2021
2021-02-04 21:05:00-05:00,2021-02-04 21:10:00-05:00,2021-02-04 21:11:00-05:00,LONG,10766,13578.25,13572.5,13572.75,13583.75,22,-115.0,14.2,-119.2,-1.0836363636363637,STOP,2021-02-05,1.4907407407407407,42.26086956521739,63.0,2021
2021-02-04 21:45:00-05:00,2021-02-04 21:50:00-05:00,2021-02-04 21:56:00-05:00,SHORT,10774,13571.5,13577.5,13577.25,13565.75,23,-120.0,14.2,-124.2,-1.08,STOP,2021-02-05,1.4980842911877394,45.391304347826086,68.0,2021
2021-02-07 18:45:00-05:00,2021-02-07 18:50:00-05:00,2021-02-07 18:51:00-05:00,LONG,11012,13642.5,13638.5,13638.75,13646.25,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2021-02-08,1.2545454545454546,28.69565217391304,36.0,2021
2021-02-07 19:20:00-05:00,2021-02-07 19:25:00-05:00,2021-02-07 19:25:00-05:00,LONG,11019,13651.0,13646.75,13647.0,13655.0,16,-85.0,14.2,-89.2,-1.115,STOP,2021-02-08,1.3416666666666666,31.304347826086957,42.0,2021
2021-02-08 19:05:00-05:00,2021-02-08 19:10:00-05:00,2021-02-08 19:19:00-05:00,SHORT,11290,13671.75,13668.75,13675.0,13668.5,13,60.0,14.2,55.8,0.8584615384615384,TARGET,2021-02-09,2.29222972972973,25.73913043478261,59.0,2021
2021-02-08 19:55:00-05:00,2021-02-08 20:00:00-05:00,2021-02-08 20:03:00-05:00,LONG,11300,13670.25,13665.75,13666.0,13674.5,17,-90.0,14.2,-94.2,-1.108235294117647,STOP,2021-02-09,1.9054054054054055,33.2463768115942,47.0,2021
2021-02-09 20:20:00-05:00,2021-02-09 20:25:00-05:00,2021-02-09 20:28:00-05:00,LONG,11578,13706.5,13710.0,13702.75,13710.25,15,70.0,14.2,65.8,0.8773333333333333,TARGET,2021-02-10,3.9299395161290325,28.753623188405797,113.0,2021
2021-02-09 21:05:00-05:00,2021-02-09 21:10:00-05:00,2021-02-09 21:16:00-05:00,LONG,11587,13727.25,13723.75,13724.0,13730.5,13,-70.0,14.2,-74.2,-1.1415384615384616,STOP,2021-02-10,1.8368055555555556,25.043478260869566,46.0,2021
2021-02-10 18:25:00-05:00,2021-02-10 18:30:00-05:00,2021-02-10 18:31:00-05:00,LONG,11828,13659.75,13662.5,13656.75,13662.75,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-02-11,1.7664576802507836,18.492753623188403,49.0,2021
2021-02-10 19:35:00-05:00,2021-02-10 19:40:00-05:00,2021-02-10 19:40:00-05:00,SHORT,11842,13627.75,13631.0,13630.75,13624.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-02-11,2.327586206896552,19.333333333333332,45.0,2021
2021-02-11 18:10:00-05:00,2021-02-11 18:15:00-05:00,2021-02-11 18:15:00-05:00,LONG,12098,13717.25,13720.5,13713.75,13720.75,14,65.0,14.2,60.8,0.8685714285714285,TARGET,2021-02-12,2.3896103896103895,26.782608695652176,64.0,2021
2021-02-11 18:40:00-05:00,2021-02-11 18:45:00-05:00,2021-02-11 18:46:00-05:00,LONG,12104,13720.25,13723.0,13717.25,13723.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-02-12,2.184253246753247,17.855072463768114,39.0,2021
2021-02-14 18:35:00-05:00,2021-02-14 18:40:00-05:00,2021-02-14 18:42:00-05:00,SHORT,12377,13823.75,13821.0,13826.75,13820.75,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-02-15,2.3522727272727275,16.579710144927535,39.0,2021
2021-02-14 19:05:00-05:00,2021-02-14 19:10:00-05:00,2021-02-14 19:10:00-05:00,LONG,12383,13840.0,13836.75,13837.0,13843.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-02-15,2.5985576923076925,18.08695652173913,47.0,2021
2021-02-15 18:50:00-05:00,2021-02-15 18:55:00-05:00,2021-02-15 19:01:00-05:00,SHORT,12608,13858.0,13861.25,13861.0,13855.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-02-16,1.9958677685950414,14.028985507246375,28.0,2021
2021-02-15 19:25:00-05:00,2021-02-15 19:30:00-05:00,2021-02-15 19:32:00-05:00,LONG,12615,13875.25,13878.0,13872.25,13878.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-02-16,2.7443181818181817,14.666666666666666,42.0,2021
2021-02-16 18:10:00-05:00,2021-02-16 18:15:00-05:00,2021-02-16 18:15:00-05:00,SHORT,12873,13742.5,13739.75,13745.5,13739.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-02-17,5.607438016528925,21.043478260869566,118.0,2021
2021-02-16 18:40:00-05:00,2021-02-16 18:45:00-05:00,2021-02-16 18:46:00-05:00,LONG,12879,13747.5,13744.25,13744.5,13750.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2021-02-17,1.425619834710744,14.028985507246375,20.0,2021
2021-02-17 18:20:00-05:00,2021-02-17 18:25:00-05:00,2021-02-17 18:26:00-05:00,SHORT,13149,13693.0,13690.25,13696.0,13690.0,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-02-18,1.3939393939393938,22.956521739130437,32.0,2021
2021-02-17 18:55:00-05:00,2021-02-17 19:00:00-05:00,2021-02-17 19:00:00-05:00,LONG,13156,13700.25,13703.0,13697.25,13703.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-02-18,1.7642045454545456,16.695652173913043,27.0,2021
2021-02-18 18:05:00-05:00,2021-02-18 18:10:00-05:00,2021-02-18 18:14:00-05:00,LONG,13419,13652.25,13648.75,13649.0,13655.5,13,-70.0,14.2,-74.2,-1.1415384615384616,STOP,2021-02-19,2.904040404040404,25.82608695652174,75.0,2021
2021-02-18 18:35:00-05:00,2021-02-18 18:40:00-05:00,2021-02-18 18:40:00-05:00,SHORT,13425,13633.0,13630.25,13636.0,13630.0,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2021-02-19,3.368686868686869,17.217391304347824,58.0,2021
