date,level_name,level,side,setup_time,entry_time,exit_time,entry,stop,target,exit,reason,gross,net,net_r
2019-12-12,ORH,11785.25,short,2019-12-12T11:15:00-05:00,2019-12-12T11:17:00-05:00,2019-12-12T11:31:00-05:00,11781.5,11793.25,11758.0,11758.0,target,470.0,465.0,1.9787234042553192
2019-12-13,PDH,11819.0,short,2019-12-13T10:15:00-05:00,2019-12-13T10:16:00-05:00,2019-12-13T12:00:00-05:00,11812.25,11843.25,11750.25,11811.0,noon,25.0,20.0,0.03225806451612903
2019-12-17,ORL,11897.25,long,2019-12-17T10:05:00-05:00,2019-12-17T10:06:00-05:00,2019-12-17T12:00:00-05:00,11903.25,11892.75,11924.25,11901.75,noon,-30.0,-35.0,-0.16666666666666666
2019-12-18,ORL,11912.25,long,2019-12-18T10:15:00-05:00,2019-12-18T10:17:00-05:00,2019-12-18T11:43:00-05:00,11915.25,11904.0,11937.75,11937.75,target,450.0,445.0,1.9777777777777779
2019-12-19,ORH,11933.25,short,2019-12-19T11:00:00-05:00,2019-12-19T11:01:00-05:00,2019-12-19T11:05:00-05:00,11931.25,11935.75,11922.25,11936.0,stop,-95.0,-100.0,-1.1111111111111112
2019-12-23,ORL,12019.75,long,2019-12-23T10:15:00-05:00,2019-12-23T10:19:00-05:00,2019-12-23T12:00:00-05:00,12024.75,12018.25,12037.75,12032.25,noon,150.0,145.0,1.1153846153846154
2019-12-27,PDH,12099.0,short,2019-12-27T10:00:00-05:00,2019-12-27T10:01:00-05:00,2019-12-27T10:23:00-05:00,12077.0,12104.0,12023.0,12104.25,stop,-545.0,-550.0,-1.0185185185185186
2019-12-30,ORL,12022.25,long,2019-12-30T11:20:00-05:00,2019-12-30T11:22:00-05:00,2019-12-30T12:00:00-05:00,12028.0,12017.0,12050.0,12033.5,noon,110.0,105.0,0.4772727272727273
2020-01-02,ORL,12112.5,long,2020-01-02T10:30:00-05:00,2020-01-02T10:31:00-05:00,2020-01-02T12:00:00-05:00,12116.25,12101.5,12145.75,12126.0,noon,195.0,190.0,0.6440677966101694
2020-01-07,PDH,12163.25,short,2020-01-07T10:25:00-05:00,2020-01-07T10:26:00-05:00,2020-01-07T10:59:00-05:00,12161.25,12172.5,12138.75,12172.75,stop,-230.0,-235.0,-1.0444444444444445
2020-01-08,PDH,12185.0,short,2020-01-08T10:10:00-05:00,2020-01-08T10:12:00-05:00,2020-01-08T10:13:00-05:00,12181.5,12190.5,12163.5,12190.75,stop,-185.0,-190.0,-1.0555555555555556
2020-01-08,PDH,12185.0,short,2020-01-08T10:25:00-05:00,2020-01-08T10:27:00-05:00,2020-01-08T10:50:00-05:00,12180.5,12192.0,12157.5,12157.5,target,460.0,455.0,1.9782608695652173
2020-01-09,ORL,12295.75,long,2020-01-09T10:15:00-05:00,2020-01-09T10:20:00-05:00,2020-01-09T11:27:00-05:00,12303.25,12293.25,12323.25,12293.0,stop,-205.0,-210.0,-1.05
2020-01-10,ORH,12338.75,short,2020-01-10T10:45:00-05:00,2020-01-10T10:46:00-05:00,2020-01-10T11:30:00-05:00,12333.25,12340.0,12319.75,12319.75,target,270.0,265.0,1.962962962962963
2020-01-13,ORH,12326.0,short,2020-01-13T10:15:00-05:00,2020-01-13T10:21:00-05:00,2020-01-13T10:27:00-05:00,12320.25,12330.0,12300.75,12330.25,stop,-200.0,-205.0,-1.0512820512820513
2020-01-13,ORH,12326.0,short,2020-01-13T10:35:00-05:00,2020-01-13T10:36:00-05:00,2020-01-13T10:55:00-05:00,12318.5,12331.75,12292.0,12332.0,stop,-270.0,-275.0,-1.0377358490566038
2020-01-14,ORL,12349.25,long,2020-01-14T10:05:00-05:00,2020-01-14T10:06:00-05:00,2020-01-14T12:00:00-05:00,12354.75,12331.75,12400.75,12373.25,noon,370.0,365.0,0.7934782608695652
2020-01-15,PDH,12392.0,short,2020-01-15T10:50:00-05:00,2020-01-15T10:51:00-05:00,2020-01-15T11:12:00-05:00,12385.75,12393.5,12370.25,12370.25,target,310.0,305.0,1.967741935483871
2020-01-16,ORH,12412.5,short,2020-01-16T10:15:00-05:00,2020-01-16T10:18:00-05:00,2020-01-16T10:22:00-05:00,12410.75,12417.0,12398.25,12398.25,target,250.0,245.0,1.96
2020-01-16,PDH,12393.0,short,2020-01-16T10:55:00-05:00,2020-01-16T10:56:00-05:00,2020-01-16T12:00:00-05:00,12389.5,12402.25,12364.0,12391.25,noon,-35.0,-40.0,-0.1568627450980392
2020-01-17,PDH,12435.75,short,2020-01-17T11:15:00-05:00,2020-01-17T11:20:00-05:00,2020-01-17T11:59:00-05:00,12427.0,12443.0,12395.0,12443.25,stop,-325.0,-330.0,-1.03125
2020-01-21,ORH,12468.75,short,2020-01-21T10:00:00-05:00,2020-01-21T10:01:00-05:00,2020-01-21T10:02:00-05:00,12466.5,12474.0,12451.5,12474.25,stop,-155.0,-160.0,-1.0666666666666667
2020-01-21,ORH,12468.75,short,2020-01-21T10:20:00-05:00,2020-01-21T10:25:00-05:00,2020-01-21T10:37:00-05:00,12460.5,12474.75,12432.0,12475.0,stop,-290.0,-295.0,-1.0350877192982457
2020-01-22,ORH,12538.0,short,2020-01-22T10:00:00-05:00,2020-01-22T10:06:00-05:00,2020-01-22T10:28:00-05:00,12529.5,12542.0,12504.5,12542.25,stop,-255.0,-260.0,-1.04
2020-01-22,ORH,12538.0,short,2020-01-22T11:00:00-05:00,2020-01-22T11:01:00-05:00,2020-01-22T11:16:00-05:00,12533.5,12542.25,12516.0,12516.0,target,350.0,345.0,1.9714285714285715
2020-01-23,ORH,12498.0,short,2020-01-23T10:20:00-05:00,2020-01-23T10:21:00-05:00,2020-01-23T10:30:00-05:00,12492.0,12500.75,12474.5,12501.0,stop,-180.0,-185.0,-1.0571428571428572
2020-01-23,ORH,12498.0,short,2020-01-23T10:50:00-05:00,2020-01-23T10:55:00-05:00,2020-01-23T12:00:00-05:00,12487.0,12500.75,12459.5,12490.0,noon,-60.0,-65.0,-0.23636363636363636
2020-01-24,ORL,12559.0,long,2020-01-24T10:15:00-05:00,2020-01-24T10:16:00-05:00,2020-01-24T10:18:00-05:00,12562.0,12550.5,12585.0,12550.25,stop,-235.0,-240.0,-1.0434782608695652
2020-01-24,PDH,12530.75,short,2020-01-24T10:30:00-05:00,2020-01-24T10:31:00-05:00,2020-01-24T10:39:00-05:00,12529.0,12544.5,12498.0,12544.75,stop,-315.0,-320.0,-1.032258064516129
2020-01-27,ORH,12278.5,short,2020-01-27T10:05:00-05:00,2020-01-27T10:06:00-05:00,2020-01-27T10:29:00-05:00,12259.75,12283.5,12212.25,12283.75,stop,-480.0,-485.0,-1.0210526315789474
2020-01-27,ORH,12278.5,short,2020-01-27T10:35:00-05:00,2020-01-27T10:38:00-05:00,2020-01-27T12:00:00-05:00,12269.0,12289.75,12227.5,12274.0,noon,-100.0,-105.0,-0.25301204819277107
2020-01-30,ORL,12341.5,long,2020-01-30T11:15:00-05:00,2020-01-30T11:19:00-05:00,2020-01-30T12:00:00-05:00,12354.75,12333.75,12396.75,12371.5,noon,335.0,330.0,0.7857142857142857
2020-01-31,PDL,12321.5,long,2020-01-31T11:20:00-05:00,2020-01-31T11:22:00-05:00,2020-01-31T11:40:00-05:00,12348.0,12313.75,12416.5,12313.5,stop,-690.0,-695.0,-1.0145985401459854
2020-02-04,ORH,12566.75,short,2020-02-04T10:15:00-05:00,2020-02-04T10:16:00-05:00,2020-02-04T10:30:00-05:00,12550.5,12576.25,12499.0,12576.5,stop,-520.0,-525.0,-1.0194174757281553
2020-02-05,PDH,12656.75,short,2020-02-05T10:30:00-05:00,2020-02-05T10:32:00-05:00,2020-02-05T12:00:00-05:00,12639.5,12675.25,12568.0,12660.5,noon,-420.0,-425.0,-0.5944055944055944
2020-02-06,ORH,12705.25,short,2020-02-06T10:20:00-05:00,2020-02-06T10:24:00-05:00,2020-02-06T10:38:00-05:00,12693.5,12712.5,12655.5,12712.75,stop,-385.0,-390.0,-1.0263157894736843
2020-02-10,PDH,12760.5,short,2020-02-10T10:55:00-05:00,2020-02-10T10:56:00-05:00,2020-02-10T11:32:00-05:00,12758.25,12771.75,12731.25,12772.0,stop,-275.0,-280.0,-1.037037037037037
2020-02-12,ORL,12876.5,long,2020-02-12T10:00:00-05:00,2020-02-12T10:01:00-05:00,2020-02-12T10:08:00-05:00,12880.25,12857.5,12925.75,12857.25,stop,-460.0,-465.0,-1.021978021978022
2020-02-12,ORL,12876.5,long,2020-02-12T11:05:00-05:00,2020-02-12T11:06:00-05:00,2020-02-12T12:00:00-05:00,12884.25,12868.75,12915.25,12899.0,noon,295.0,290.0,0.9354838709677419
2020-02-13,ORH,12875.75,short,2020-02-13T10:00:00-05:00,2020-02-13T10:01:00-05:00,2020-02-13T10:36:00-05:00,12865.5,12890.25,12816.0,12890.5,stop,-500.0,-505.0,-1.02020202020202
2020-02-14,ORL,12905.0,long,2020-02-14T10:00:00-05:00,2020-02-14T10:01:00-05:00,2020-02-14T10:12:00-05:00,12910.25,12898.75,12933.25,12898.5,stop,-235.0,-240.0,-1.0434782608695652
2020-02-14,ORL,12905.0,long,2020-02-14T10:20:00-05:00,2020-02-14T10:21:00-05:00,2020-02-14T12:00:00-05:00,12911.0,12893.0,12947.0,12921.0,noon,200.0,195.0,0.5416666666666666
2020-02-18,ORH,12912.75,short,2020-02-18T11:10:00-05:00,2020-02-18T11:13:00-05:00,2020-02-18T11:41:00-05:00,12907.0,12919.5,12882.0,12882.0,target,500.0,495.0,1.98
2020-02-20,ORH,13016.25,short,2020-02-20T10:20:00-05:00,2020-02-20T10:21:00-05:00,2020-02-20T11:04:00-05:00,13007.5,13017.5,12987.5,12987.5,target,400.0,395.0,1.975
2020-02-24,ORH,12477.5,short,2020-02-24T10:20:00-05:00,2020-02-24T10:21:00-05:00,2020-02-24T11:41:00-05:00,12468.0,12499.5,12405.0,12405.0,target,1260.0,1255.0,1.992063492063492
2020-02-25,PDL,12338.25,long,2020-02-25T10:40:00-05:00,2020-02-25T10:42:00-05:00,2020-02-25T10:51:00-05:00,12354.5,12320.0,12423.5,12319.75,stop,-695.0,-700.0,-1.0144927536231885
2020-02-26,ORH,12312.5,short,2020-02-26T10:40:00-05:00,2020-02-26T10:41:00-05:00,2020-02-26T10:44:00-05:00,12296.5,12322.25,12245.0,12322.5,stop,-520.0,-525.0,-1.0194174757281553
2020-02-26,ORH,12312.5,short,2020-02-26T11:00:00-05:00,2020-02-26T11:01:00-05:00,2020-02-26T11:54:00-05:00,12304.25,12324.25,12264.25,12264.25,target,800.0,795.0,1.9875
2020-02-27,ORL,11928.25,long,2020-02-27T11:00:00-05:00,2020-02-27T11:01:00-05:00,2020-02-27T12:00:00-05:00,11966.0,11906.0,12086.0,11996.5,noon,610.0,605.0,0.5041666666666667
2020-02-28,ORH,11619.0,short,2020-02-28T11:25:00-05:00,2020-02-28T11:27:00-05:00,2020-02-28T11:30:00-05:00,11582.75,11621.75,11504.75,11622.0,stop,-785.0,-790.0,-1.0128205128205128
2020-03-02,ORL,11782.0,long,2020-03-02T10:15:00-05:00,2020-03-02T10:16:00-05:00,2020-03-02T10:22:00-05:00,11809.0,11759.5,11908.0,11759.25,stop,-995.0,-1000.0,-1.0101010101010102
2020-03-02,ORL,11782.0,long,2020-03-02T10:40:00-05:00,2020-03-02T10:41:00-05:00,2020-03-02T11:24:00-05:00,11823.75,11758.0,11955.25,11955.25,target,2630.0,2625.0,1.9961977186311788
2020-03-03,PDH,12176.75,short,2020-03-03T10:15:00-05:00,2020-03-03T10:16:00-05:00,2020-03-03T12:00:00-05:00,12153.5,12267.5,11925.5,12130.5,noon,460.0,455.0,0.19956140350877194
2020-03-04,ORL,11984.0,long,2020-03-04T10:00:00-05:00,2020-03-04T10:01:00-05:00,2020-03-04T10:17:00-05:00,11992.25,11961.75,12053.25,12053.25,target,1220.0,1215.0,1.9918032786885247
2020-03-04,ORH,12079.5,short,2020-03-04T10:35:00-05:00,2020-03-04T10:38:00-05:00,2020-03-04T12:00:00-05:00,12050.25,12084.75,11981.25,12017.25,noon,660.0,655.0,0.9492753623188406
2020-03-05,ORH,12078.75,short,2020-03-05T10:40:00-05:00,2020-03-05T10:41:00-05:00,2020-03-05T10:49:00-05:00,12068.0,12100.5,12003.0,12100.75,stop,-655.0,-660.0,-1.0153846153846153
2020-03-06,ORL,11677.75,long,2020-03-06T10:00:00-05:00,2020-03-06T10:01:00-05:00,2020-03-06T10:31:00-05:00,11720.75,11672.75,11816.75,11816.75,target,1920.0,1915.0,1.9947916666666667
2020-03-06,ORH,11758.0,short,2020-03-06T11:15:00-05:00,2020-03-06T11:16:00-05:00,2020-03-06T11:31:00-05:00,11745.5,11776.5,11683.5,11776.75,stop,-625.0,-630.0,-1.0161290322580645
2020-03-10,ORH,11541.5,short,2020-03-10T10:15:00-04:00,2020-03-10T10:17:00-04:00,2020-03-10T10:21:00-04:00,11518.5,11549.75,11456.0,11550.0,stop,-630.0,-635.0,-1.016
2020-03-13,ORL,10793.25,long,2020-03-13T10:00:00-04:00,2020-03-13T10:02:00-04:00,2020-03-13T10:22:00-04:00,10812.5,10760.0,10917.5,10917.5,target,2100.0,2095.0,1.9952380952380953
2020-03-13,ORL,10793.25,long,2020-03-13T11:10:00-04:00,2020-03-13T11:11:00-04:00,2020-03-13T11:11:00-04:00,10806.25,10771.5,10875.75,10771.25,stop,-700.0,-705.0,-1.014388489208633
2020-03-17,ORL,10321.75,long,2020-03-17T10:10:00-04:00,2020-03-17T10:11:00-04:00,2020-03-17T11:06:00-04:00,10364.5,10274.0,10545.5,10545.5,target,3620.0,3615.0,1.9972375690607735
2020-03-20,ORH,10776.25,short,2020-03-20T11:00:00-04:00,2020-03-20T11:02:00-04:00,2020-03-20T11:21:00-04:00,10751.75,10784.75,10685.75,10685.75,target,1320.0,1315.0,1.9924242424242424
2020-03-23,ORH,10317.5,short,2020-03-23T10:20:00-04:00,2020-03-23T10:21:00-04:00,2020-03-23T11:45:00-04:00,10284.0,10387.0,10078.0,10078.0,target,4120.0,4115.0,1.9975728155339805
2020-03-24,ORH,10742.0,short,2020-03-24T10:30:00-04:00,2020-03-24T10:31:00-04:00,2020-03-24T11:42:00-04:00,10725.5,10766.75,10643.0,10767.0,stop,-830.0,-835.0,-1.0121212121212122
2020-03-25,ORL,10791.5,long,2020-03-25T11:00:00-04:00,2020-03-25T11:01:00-04:00,2020-03-25T12:00:00-04:00,10824.5,10760.5,10952.5,10804.25,noon,-405.0,-410.0,-0.3203125
2020-03-26,ORH,10944.75,short,2020-03-26T10:15:00-04:00,2020-03-26T10:16:00-04:00,2020-03-26T10:19:00-04:00,10939.5,10982.0,10854.5,10982.25,stop,-855.0,-860.0,-1.011764705882353
2020-03-27,ORL,10892.75,long,2020-03-27T10:40:00-04:00,2020-03-27T10:43:00-04:00,2020-03-27T11:16:00-04:00,10920.75,10891.75,10978.75,10978.75,target,1160.0,1155.0,1.9913793103448276
2020-03-31,ORL,11125.5,long,2020-03-31T10:00:00-04:00,2020-03-31T10:01:00-04:00,2020-03-31T10:11:00-04:00,11142.0,11109.25,11207.5,11207.5,target,1310.0,1305.0,1.9923664122137406
2020-04-01,ORH,10938.5,short,2020-04-01T10:20:00-04:00,2020-04-01T10:25:00-04:00,2020-04-01T10:34:00-04:00,10912.5,10944.0,10849.5,10944.25,stop,-635.0,-640.0,-1.0158730158730158
2020-04-02,ORH,10827.25,short,2020-04-02T10:15:00-04:00,2020-04-02T10:16:00-04:00,2020-04-02T10:31:00-04:00,10810.0,10835.5,10759.0,10835.75,stop,-515.0,-520.0,-1.0196078431372548
2020-04-03,PDH,10932.0,short,2020-04-03T10:15:00-04:00,2020-04-03T10:16:00-04:00,2020-04-03T10:23:00-04:00,10919.25,10942.75,10872.25,10872.25,target,940.0,935.0,1.9893617021276595
2020-04-08,ORL,11407.5,long,2020-04-08T10:35:00-04:00,2020-04-08T10:36:00-04:00,2020-04-08T10:43:00-04:00,11418.25,11394.25,11466.25,11394.0,stop,-485.0,-490.0,-1.0208333333333333
2020-04-08,ORL,11407.5,long,2020-04-08T10:50:00-04:00,2020-04-08T10:51:00-04:00,2020-04-08T11:24:00-04:00,11418.0,11392.5,11469.0,11469.0,target,1020.0,1015.0,1.9901960784313726
2020-04-09,PDH,11548.5,short,2020-04-09T10:10:00-04:00,2020-04-09T10:15:00-04:00,2020-04-09T12:00:00-04:00,11524.25,11588.75,11395.25,11546.25,noon,-440.0,-445.0,-0.3449612403100775
2020-04-13,ORL,11483.75,long,2020-04-13T10:05:00-04:00,2020-04-13T10:06:00-04:00,2020-04-13T10:26:00-04:00,11519.75,11469.25,11620.75,11469.0,stop,-1015.0,-1020.0,-1.00990099009901
2020-04-13,ORL,11483.75,long,2020-04-13T10:35:00-04:00,2020-04-13T10:36:00-04:00,2020-04-13T10:39:00-04:00,11503.5,11474.5,11561.5,11474.25,stop,-585.0,-590.0,-1.0172413793103448
2020-04-15,ORL,11806.0,long,2020-04-15T10:00:00-04:00,2020-04-15T10:07:00-04:00,2020-04-15T12:00:00-04:00,11831.5,11798.75,11897.0,11834.5,noon,60.0,55.0,0.08396946564885496
2020-04-16,PDH,11962.75,short,2020-04-16T10:00:00-04:00,2020-04-16T10:02:00-04:00,2020-04-16T10:30:00-04:00,11945.5,11971.75,11893.0,11972.0,stop,-530.0,-535.0,-1.019047619047619
2020-04-16,PDH,11962.75,short,2020-04-16T10:40:00-04:00,2020-04-16T10:41:00-04:00,2020-04-16T10:42:00-04:00,11952.5,11980.0,11897.5,11980.25,stop,-555.0,-560.0,-1.018181818181818
2020-04-17,PDH,12092.0,short,2020-04-17T10:35:00-04:00,2020-04-17T10:36:00-04:00,2020-04-17T12:00:00-04:00,12074.25,12104.25,12014.25,12052.0,noon,445.0,440.0,0.7333333333333333
2020-04-21,ORL,11844.75,long,2020-04-21T10:25:00-04:00,2020-04-21T10:26:00-04:00,2020-04-21T10:33:00-04:00,11851.75,11821.0,11913.25,11820.75,stop,-620.0,-625.0,-1.016260162601626
2020-04-22,ORH,11904.5,short,2020-04-22T10:45:00-04:00,2020-04-22T10:47:00-04:00,2020-04-22T12:00:00-04:00,11896.25,11915.5,11857.75,11902.25,noon,-120.0,-125.0,-0.3246753246753247
2020-04-24,PDL,11914.0,long,2020-04-24T10:15:00-04:00,2020-04-24T10:19:00-04:00,2020-04-24T12:00:00-04:00,11940.5,11904.75,12012.0,11953.75,noon,265.0,260.0,0.36363636363636365
2020-04-27,ORH,12166.5,short,2020-04-27T10:10:00-04:00,2020-04-27T10:11:00-04:00,2020-04-27T10:16:00-04:00,12157.0,12176.0,12119.0,12176.25,stop,-385.0,-390.0,-1.0263157894736843
2020-04-27,ORH,12166.5,short,2020-04-27T10:25:00-04:00,2020-04-27T10:26:00-04:00,2020-04-27T12:00:00-04:00,12156.75,12184.0,12102.25,12151.25,noon,110.0,105.0,0.1926605504587156
2020-05-01,ORH,12149.25,short,2020-05-01T10:20:00-04:00,2020-05-01T10:21:00-04:00,2020-05-01T11:49:00-04:00,12123.0,12158.5,12052.0,12052.0,target,1420.0,1415.0,1.9929577464788732
2020-05-06,ORL,12278.75,long,2020-05-06T10:25:00-04:00,2020-05-06T10:26:00-04:00,2020-05-06T10:46:00-04:00,12286.75,12263.0,12334.25,12334.25,target,950.0,945.0,1.9894736842105263
2020-05-06,ORH,12335.5,short,2020-05-06T11:10:00-04:00,2020-05-06T11:13:00-04:00,2020-05-06T12:00:00-04:00,12324.5,12343.5,12286.5,12318.25,noon,125.0,120.0,0.3157894736842105
2020-05-07,ORL,12364.5,long,2020-05-07T10:20:00-04:00,2020-05-07T10:21:00-04:00,2020-05-07T10:49:00-04:00,12366.75,12352.0,12396.25,12351.75,stop,-300.0,-305.0,-1.0338983050847457
2020-05-07,ORL,12364.5,long,2020-05-07T11:05:00-04:00,2020-05-07T11:06:00-04:00,2020-05-07T11:47:00-04:00,12372.5,12352.5,12412.5,12412.5,target,800.0,795.0,1.9875
2020-05-12,ORL,12571.0,long,2020-05-12T10:00:00-04:00,2020-05-12T10:01:00-04:00,2020-05-12T12:00:00-04:00,12583.5,12551.25,12648.0,12617.25,noon,675.0,670.0,1.0387596899224807
2020-05-13,PDL,12407.0,long,2020-05-13T10:00:00-04:00,2020-05-13T10:01:00-04:00,2020-05-13T10:29:00-04:00,12426.25,12399.5,12479.75,12479.75,target,1070.0,1065.0,1.9906542056074767
2020-05-13,ORH,12448.0,short,2020-05-13T11:00:00-04:00,2020-05-13T11:01:00-04:00,2020-05-13T11:47:00-04:00,12414.25,12460.0,12322.75,12322.75,target,1830.0,1825.0,1.994535519125683
2020-05-14,PDL,12184.75,long,2020-05-14T10:10:00-04:00,2020-05-14T10:11:00-04:00,2020-05-14T10:18:00-04:00,12217.5,12183.25,12286.0,12183.0,stop,-690.0,-695.0,-1.0145985401459854
2020-05-14,PDL,12184.75,long,2020-05-14T10:25:00-04:00,2020-05-14T10:26:00-04:00,2020-05-14T10:29:00-04:00,12202.25,12177.0,12252.75,12176.75,stop,-510.0,-515.0,-1.0198019801980198
2020-05-15,ORH,12318.5,short,2020-05-15T10:05:00-04:00,2020-05-15T10:06:00-04:00,2020-05-15T10:11:00-04:00,12310.75,12340.0,12252.25,12340.25,stop,-590.0,-595.0,-1.017094017094017
2020-05-15,ORH,12318.5,short,2020-05-15T10:50:00-04:00,2020-05-15T10:53:00-04:00,2020-05-15T11:05:00-04:00,12303.5,12325.75,12259.0,12259.0,target,890.0,885.0,1.9887640449438202
2020-05-18,ORL,12553.0,long,2020-05-18T10:00:00-04:00,2020-05-18T10:01:00-04:00,2020-05-18T10:41:00-04:00,12569.5,12542.5,12623.5,12623.5,target,1080.0,1075.0,1.9907407407407407
2020-05-21,ORL,12776.0,long,2020-05-21T10:00:00-04:00,2020-05-21T10:01:00-04:00,2020-05-21T10:05:00-04:00,12784.5,12761.25,12831.0,12761.0,stop,-470.0,-475.0,-1.021505376344086
2020-05-21,PDL,12708.5,long,2020-05-21T10:45:00-04:00,2020-05-21T10:48:00-04:00,2020-05-21T11:07:00-04:00,12725.5,12695.75,12785.0,12695.5,stop,-600.0,-605.0,-1.0168067226890756
2020-05-22,ORH,12675.0,short,2020-05-22T10:10:00-04:00,2020-05-22T10:11:00-04:00,2020-05-22T12:00:00-04:00,12663.25,12693.25,12603.25,12670.25,noon,-140.0,-145.0,-0.24166666666666667
2020-05-26,ORL,12825.75,long,2020-05-26T10:25:00-04:00,2020-05-26T10:31:00-04:00,2020-05-26T10:36:00-04:00,12832.75,12811.5,12875.25,12811.25,stop,-430.0,-435.0,-1.0235294117647058
2020-05-28,PDH,12747.0,short,2020-05-28T10:00:00-04:00,2020-05-28T10:01:00-04:00,2020-05-28T10:07:00-04:00,12724.5,12753.75,12666.0,12754.0,stop,-590.0,-595.0,-1.017094017094017
2020-05-29,ORH,12771.25,short,2020-05-29T10:00:00-04:00,2020-05-29T10:02:00-04:00,2020-05-29T10:23:00-04:00,12753.5,12782.5,12695.5,12695.5,target,1160.0,1155.0,1.9913793103448276
2020-05-29,ORL,12726.75,long,2020-05-29T10:35:00-04:00,2020-05-29T10:39:00-04:00,2020-05-29T10:43:00-04:00,12739.0,12712.25,12792.5,12712.0,stop,-540.0,-545.0,-1.0186915887850467
2020-06-01,ORH,12865.5,short,2020-06-01T10:00:00-04:00,2020-06-01T10:01:00-04:00,2020-06-01T10:02:00-04:00,12854.75,12869.5,12825.25,12869.75,stop,-300.0,-305.0,-1.0338983050847457
2020-06-01,PDH,12878.0,short,2020-06-01T10:15:00-04:00,2020-06-01T10:24:00-04:00,2020-06-01T10:41:00-04:00,12862.5,12885.25,12817.0,12885.5,stop,-460.0,-465.0,-1.021978021978022
2020-06-02,ORL,12876.75,long,2020-06-02T10:00:00-04:00,2020-06-02T10:01:00-04:00,2020-06-02T10:45:00-04:00,12892.0,12872.75,12930.5,12872.5,stop,-390.0,-395.0,-1.025974025974026
2020-06-02,PDL,12812.25,long,2020-06-02T11:15:00-04:00,2020-06-02T11:17:00-04:00,2020-06-02T12:00:00-04:00,12832.75,12810.75,12876.75,12842.75,noon,200.0,195.0,0.4431818181818182
2020-06-04,ORH,13013.75,short,2020-06-04T11:05:00-04:00,2020-06-04T11:07:00-04:00,2020-06-04T11:14:00-04:00,13005.25,13021.75,12972.25,12972.25,target,660.0,655.0,1.9848484848484849
2020-06-05,ORH,13069.25,short,2020-06-05T10:10:00-04:00,2020-06-05T10:11:00-04:00,2020-06-05T10:39:00-04:00,13052.25,13081.25,12994.25,13081.5,stop,-585.0,-590.0,-1.0172413793103448
2020-06-08,ORL,13099.0,long,2020-06-08T10:45:00-04:00,2020-06-08T10:46:00-04:00,2020-06-08T12:00:00-04:00,13105.25,13090.75,13134.25,13117.25,noon,240.0,235.0,0.8103448275862069
2020-06-09,PDH,13207.5,short,2020-06-09T10:00:00-04:00,2020-06-09T10:01:00-04:00,2020-06-09T10:23:00-04:00,13197.0,13217.25,13156.5,13217.5,stop,-410.0,-415.0,-1.0246913580246915
2020-06-10,ORH,13372.5,short,2020-06-10T10:15:00-04:00,2020-06-10T10:16:00-04:00,2020-06-10T12:00:00-04:00,13355.75,13384.75,13297.75,13358.25,noon,-50.0,-55.0,-0.09482758620689655
2020-06-11,ORH,13264.0,short,2020-06-11T10:30:00-04:00,2020-06-11T10:31:00-04:00,2020-06-11T10:34:00-04:00,13240.75,13270.5,13181.25,13270.75,stop,-600.0,-605.0,-1.0168067226890756
2020-06-11,ORH,13264.0,short,2020-06-11T10:45:00-04:00,2020-06-11T10:47:00-04:00,2020-06-11T11:00:00-04:00,13259.0,13287.25,13202.5,13202.5,target,1130.0,1125.0,1.991150442477876
2020-06-12,ORL,13087.75,long,2020-06-12T10:25:00-04:00,2020-06-12T10:26:00-04:00,2020-06-12T10:30:00-04:00,13105.25,13070.5,13174.75,13070.25,stop,-700.0,-705.0,-1.014388489208633
2020-06-16,ORH,13307.5,short,2020-06-16T10:00:00-04:00,2020-06-16T10:01:00-04:00,2020-06-16T10:02:00-04:00,13297.5,13313.5,13265.5,13313.75,stop,-325.0,-330.0,-1.03125
2020-06-16,ORH,13307.5,short,2020-06-16T10:40:00-04:00,2020-06-16T10:42:00-04:00,2020-06-16T11:00:00-04:00,13268.75,13321.25,13163.75,13163.75,target,2100.0,2095.0,1.9952380952380953
2020-06-17,ORL,13299.25,long,2020-06-17T10:10:00-04:00,2020-06-17T10:17:00-04:00,2020-06-17T10:19:00-04:00,13314.0,13289.0,13364.0,13288.75,stop,-505.0,-510.0,-1.02
2020-06-17,ORL,13299.25,long,2020-06-17T10:45:00-04:00,2020-06-17T10:47:00-04:00,2020-06-17T12:00:00-04:00,13307.25,13287.25,13347.25,13328.0,noon,415.0,410.0,1.025
2020-06-18,ORH,13305.75,short,2020-06-18T10:15:00-04:00,2020-06-18T10:16:00-04:00,2020-06-18T10:34:00-04:00,13297.75,13314.75,13263.75,13263.75,target,680.0,675.0,1.9852941176470589
2020-06-18,ORH,13305.75,short,2020-06-18T10:50:00-04:00,2020-06-18T10:52:00-04:00,2020-06-18T10:59:00-04:00,13287.0,13308.5,13244.0,13308.75,stop,-435.0,-440.0,-1.0232558139534884
2020-06-19,ORH,13425.25,short,2020-06-19T10:00:00-04:00,2020-06-19T10:02:00-04:00,2020-06-19T12:00:00-04:00,13403.5,13432.0,13346.5,13375.75,noon,555.0,550.0,0.9649122807017544
2020-06-25,PDL,13250.75,long,2020-06-25T10:00:00-04:00,2020-06-25T10:01:00-04:00,2020-06-25T10:27:00-04:00,13271.5,13247.0,13320.5,13320.5,target,980.0,975.0,1.989795918367347
