date,level_name,level,side,setup_time,entry_time,exit_time,entry,stop,target,exit,reason,gross,net,net_r
2025-07-16,ORL,23985.75,long,2025-07-16T10:25:00-04:00,2025-07-16T10:31:00-04:00,2025-07-16T10:55:00-04:00,23996.25,23965.25,24058.25,23965.0,stop,-625.0,-630.0,-1.0161290322580645
2025-07-16,ORL,23985.75,long,2025-07-16T11:05:00-04:00,2025-07-16T11:09:00-04:00,2025-07-16T11:17:00-04:00,24011.5,23969.5,24095.5,23969.25,stop,-845.0,-850.0,-1.0119047619047619
2025-07-18,ORL,24242.25,long,2025-07-18T10:00:00-04:00,2025-07-18T10:01:00-04:00,2025-07-18T10:04:00-04:00,24252.0,24237.0,24282.0,24236.75,stop,-305.0,-310.0,-1.0333333333333334
2025-07-23,ORL,24168.0,long,2025-07-23T10:30:00-04:00,2025-07-23T10:31:00-04:00,2025-07-23T10:32:00-04:00,24178.75,24159.25,24217.75,24159.0,stop,-395.0,-400.0,-1.0256410256410255
2025-07-23,ORL,24168.0,long,2025-07-23T10:50:00-04:00,2025-07-23T10:51:00-04:00,2025-07-23T11:53:00-04:00,24171.0,24152.5,24208.0,24208.0,target,740.0,735.0,1.9864864864864864
2025-07-24,ORH,24384.5,short,2025-07-24T09:50:00-04:00,2025-07-24T09:55:00-04:00,2025-07-24T12:00:00-04:00,24339.0,24386.5,24244.0,24373.25,noon,-685.0,-690.0,-0.7263157894736842
2025-07-28,ORH,24490.0,short,2025-07-28T10:35:00-04:00,2025-07-28T10:38:00-04:00,2025-07-28T10:41:00-04:00,24480.5,24493.25,24455.0,24493.5,stop,-260.0,-265.0,-1.0392156862745099
2025-07-28,ORH,24490.0,short,2025-07-28T10:50:00-04:00,2025-07-28T10:51:00-04:00,2025-07-28T11:19:00-04:00,24480.75,24491.5,24459.25,24459.25,target,430.0,425.0,1.9767441860465116
2025-07-29,PDH,24514.0,short,2025-07-29T11:05:00-04:00,2025-07-29T11:06:00-04:00,2025-07-29T11:30:00-04:00,24500.75,24528.0,24446.25,24446.25,target,1090.0,1085.0,1.9908256880733946
2025-07-30,ORH,24495.0,short,2025-07-30T09:50:00-04:00,2025-07-30T09:51:00-04:00,2025-07-30T10:33:00-04:00,24468.75,24511.75,24382.75,24512.0,stop,-865.0,-870.0,-1.0116279069767442
2025-07-30,ORH,24495.0,short,2025-07-30T11:05:00-04:00,2025-07-30T11:07:00-04:00,2025-07-30T11:58:00-04:00,24488.75,24511.0,24444.25,24511.25,stop,-450.0,-455.0,-1.0224719101123596
2025-07-31,ORL,24605.25,long,2025-07-31T09:50:00-04:00,2025-07-31T09:51:00-04:00,2025-07-31T10:38:00-04:00,24646.75,24593.75,24752.75,24593.5,stop,-1065.0,-1070.0,-1.009433962264151
2025-07-31,PDH,24574.5,short,2025-07-31T10:55:00-04:00,2025-07-31T10:59:00-04:00,2025-07-31T12:00:00-04:00,24541.5,24596.0,24432.5,24569.5,noon,-560.0,-565.0,-0.518348623853211
2025-08-01,ORL,23903.0,long,2025-08-01T10:20:00-04:00,2025-08-01T10:21:00-04:00,2025-08-01T11:02:00-04:00,23946.5,23890.0,24059.5,23889.75,stop,-1135.0,-1140.0,-1.008849557522124
2025-08-05,ORH,24348.0,short,2025-08-05T10:05:00-04:00,2025-08-05T10:13:00-04:00,2025-08-05T10:44:00-04:00,24300.0,24360.0,24180.0,24180.0,target,2400.0,2395.0,1.9958333333333333
2025-08-06,ORH,24213.25,short,2025-08-06T09:50:00-04:00,2025-08-06T09:52:00-04:00,2025-08-06T09:55:00-04:00,24168.75,24225.0,24056.25,24225.25,stop,-1130.0,-1135.0,-1.008888888888889
2025-08-06,ORH,24213.25,short,2025-08-06T10:00:00-04:00,2025-08-06T10:01:00-04:00,2025-08-06T10:03:00-04:00,24181.75,24230.0,24085.25,24230.25,stop,-970.0,-975.0,-1.0103626943005182
2025-08-07,ORL,24567.0,long,2025-08-07T09:50:00-04:00,2025-08-07T09:51:00-04:00,2025-08-07T10:25:00-04:00,24596.0,24554.5,24679.0,24554.25,stop,-835.0,-840.0,-1.0120481927710843
2025-08-08,PDH,24656.0,short,2025-08-08T10:15:00-04:00,2025-08-08T10:16:00-04:00,2025-08-08T10:28:00-04:00,24619.0,24664.0,24529.0,24664.25,stop,-905.0,-910.0,-1.011111111111111
2025-08-08,PDH,24656.0,short,2025-08-08T10:55:00-04:00,2025-08-08T10:56:00-04:00,2025-08-08T12:00:00-04:00,24645.5,24671.5,24593.5,24665.75,noon,-405.0,-410.0,-0.7884615384615384
2025-08-11,ORH,24723.25,short,2025-08-11T10:05:00-04:00,2025-08-11T10:06:00-04:00,2025-08-11T10:11:00-04:00,24707.5,24733.5,24655.5,24733.75,stop,-525.0,-530.0,-1.0192307692307692
2025-08-11,ORH,24723.25,short,2025-08-11T11:00:00-04:00,2025-08-11T11:03:00-04:00,2025-08-11T11:15:00-04:00,24709.75,24726.0,24677.25,24726.25,stop,-330.0,-335.0,-1.0307692307692307
2025-08-12,PDH,24789.5,short,2025-08-12T09:45:00-04:00,2025-08-12T09:49:00-04:00,2025-08-12T11:08:00-04:00,24708.75,24793.75,24538.75,24794.0,stop,-1705.0,-1710.0,-1.0058823529411764
2025-08-13,ORL,25013.75,long,2025-08-13T09:50:00-04:00,2025-08-13T09:51:00-04:00,2025-08-13T09:56:00-04:00,25033.0,25011.75,25075.5,25011.5,stop,-430.0,-435.0,-1.0235294117647058
2025-08-13,PDH,24935.0,short,2025-08-13T11:05:00-04:00,2025-08-13T11:06:00-04:00,2025-08-13T12:00:00-04:00,24915.25,24946.5,24852.75,24910.25,noon,100.0,95.0,0.152
2025-08-14,ORH,24909.0,short,2025-08-14T09:55:00-04:00,2025-08-14T09:56:00-04:00,2025-08-14T10:31:00-04:00,24903.25,24945.75,24818.25,24946.0,stop,-855.0,-860.0,-1.011764705882353
2025-08-14,ORH,24909.0,short,2025-08-14T11:25:00-04:00,2025-08-14T11:26:00-04:00,2025-08-14T11:57:00-04:00,24895.0,24919.75,24845.5,24920.0,stop,-500.0,-505.0,-1.02020202020202
2025-08-15,PDL,24826.25,long,2025-08-15T10:05:00-04:00,2025-08-15T10:06:00-04:00,2025-08-15T11:41:00-04:00,24844.5,24754.75,25024.0,24754.5,stop,-1800.0,-1805.0,-1.0055710306406684
2025-08-18,ORL,24753.0,long,2025-08-18T10:15:00-04:00,2025-08-18T10:17:00-04:00,2025-08-18T10:25:00-04:00,24762.75,24743.25,24801.75,24801.75,target,780.0,775.0,1.9871794871794872
2025-08-18,ORH,24802.25,short,2025-08-18T10:30:00-04:00,2025-08-18T10:31:00-04:00,2025-08-18T12:00:00-04:00,24760.5,24809.75,24662.0,24733.0,noon,550.0,545.0,0.5532994923857868
2025-08-19,ORL,24645.0,long,2025-08-19T09:55:00-04:00,2025-08-19T09:56:00-04:00,2025-08-19T10:29:00-04:00,24681.25,24624.75,24794.25,24624.5,stop,-1135.0,-1140.0,-1.008849557522124
2025-08-21,ORL,24184.25,long,2025-08-21T09:50:00-04:00,2025-08-21T09:51:00-04:00,2025-08-21T10:01:00-04:00,24253.5,24160.25,24440.0,24160.0,stop,-1870.0,-1875.0,-1.0053619302949062
2025-08-21,ORH,24275.25,short,2025-08-21T10:40:00-04:00,2025-08-21T10:41:00-04:00,2025-08-21T11:01:00-04:00,24241.75,24286.75,24151.75,24287.0,stop,-905.0,-910.0,-1.011111111111111
2025-08-22,ORH,24309.0,short,2025-08-22T09:55:00-04:00,2025-08-22T09:56:00-04:00,2025-08-22T10:01:00-04:00,24290.75,24327.75,24216.75,24328.0,stop,-745.0,-750.0,-1.0135135135135136
2025-08-26,PDL,24428.25,long,2025-08-26T09:50:00-04:00,2025-08-26T09:55:00-04:00,2025-08-26T12:00:00-04:00,24484.5,24411.5,24630.5,24502.5,noon,360.0,355.0,0.24315068493150685
2025-08-27,ORL,24498.5,long,2025-08-27T09:55:00-04:00,2025-08-27T10:04:00-04:00,2025-08-27T11:57:00-04:00,24527.25,24483.5,24614.75,24614.75,target,1750.0,1745.0,1.9942857142857142
2025-08-28,PDH,24642.5,short,2025-08-28T09:50:00-04:00,2025-08-28T09:51:00-04:00,2025-08-28T10:48:00-04:00,24641.75,24694.5,24536.25,24694.75,stop,-1060.0,-1065.0,-1.009478672985782
2025-08-28,ORH,24727.25,short,2025-08-28T11:20:00-04:00,2025-08-28T11:21:00-04:00,2025-08-28T12:00:00-04:00,24708.5,24738.25,24649.0,24672.75,noon,715.0,710.0,1.1932773109243697
2025-09-01,ORH,24469.0,short,2025-09-01T11:10:00-04:00,2025-09-01T11:11:00-04:00,2025-09-01T11:20:00-04:00,24467.25,24481.5,24438.75,24481.75,stop,-290.0,-295.0,-1.0350877192982457
2025-09-02,ORH,24162.75,short,2025-09-02T10:50:00-04:00,2025-09-02T10:51:00-04:00,2025-09-02T11:50:00-04:00,24126.75,24173.5,24033.25,24033.25,target,1870.0,1865.0,1.9946524064171123
2025-09-03,ORL,24356.75,long,2025-09-03T09:50:00-04:00,2025-09-03T09:51:00-04:00,2025-09-03T10:42:00-04:00,24396.75,24354.5,24481.25,24481.25,target,1690.0,1685.0,1.9940828402366864
2025-09-04,ORL,24442.25,long,2025-09-04T10:25:00-04:00,2025-09-04T10:26:00-04:00,2025-09-04T12:00:00-04:00,24465.0,24424.75,24545.5,24523.25,noon,1165.0,1160.0,1.4409937888198758
2025-09-05,PDH,24665.25,short,2025-09-05T10:25:00-04:00,2025-09-05T10:27:00-04:00,2025-09-05T12:00:00-04:00,24637.75,24719.25,24474.75,24604.25,noon,670.0,665.0,0.40797546012269936
2025-09-08,ORH,24834.0,short,2025-09-08T10:00:00-04:00,2025-09-08T10:01:00-04:00,2025-09-08T10:33:00-04:00,24829.5,24861.75,24765.0,24862.0,stop,-650.0,-655.0,-1.0155038759689923
2025-09-09,ORL,24800.75,long,2025-09-09T10:10:00-04:00,2025-09-09T10:11:00-04:00,2025-09-09T10:33:00-04:00,24819.5,24772.25,24914.0,24772.0,stop,-950.0,-955.0,-1.0105820105820107
2025-09-09,PDL,24745.0,long,2025-09-09T10:50:00-04:00,2025-09-09T10:53:00-04:00,2025-09-09T12:00:00-04:00,24750.0,24721.25,24807.5,24769.25,noon,385.0,380.0,0.6608695652173913
2025-09-10,ORL,24902.75,long,2025-09-10T09:50:00-04:00,2025-09-10T09:51:00-04:00,2025-09-10T09:52:00-04:00,24932.25,24894.75,25007.25,24894.5,stop,-755.0,-760.0,-1.0133333333333334
2025-09-10,ORL,24902.75,long,2025-09-10T10:00:00-04:00,2025-09-10T10:01:00-04:00,2025-09-10T12:00:00-04:00,24921.5,24889.5,24985.5,24934.5,noon,260.0,255.0,0.3984375
2025-09-11,ORL,24896.0,long,2025-09-11T09:50:00-04:00,2025-09-11T09:54:00-04:00,2025-09-11T12:00:00-04:00,24951.0,24894.25,25064.5,25009.5,noon,1170.0,1165.0,1.026431718061674
2025-09-12,PDH,25031.0,short,2025-09-12T10:00:00-04:00,2025-09-12T10:01:00-04:00,2025-09-12T10:04:00-04:00,25009.75,25035.25,24958.75,25035.5,stop,-515.0,-520.0,-1.0196078431372548
2025-09-12,PDH,25031.0,short,2025-09-12T10:15:00-04:00,2025-09-12T10:16:00-04:00,2025-09-12T10:22:00-04:00,25013.0,25046.25,24946.5,25046.5,stop,-670.0,-675.0,-1.0150375939849625
2025-09-16,PDH,25304.25,short,2025-09-16T09:55:00-04:00,2025-09-16T09:58:00-04:00,2025-09-16T12:00:00-04:00,25274.0,25312.75,25196.5,25257.0,noon,340.0,335.0,0.432258064516129
2025-09-17,ORL,25213.5,long,2025-09-17T09:50:00-04:00,2025-09-17T09:51:00-04:00,2025-09-17T10:02:00-04:00,25249.0,25207.25,25332.5,25207.0,stop,-840.0,-845.0,-1.0119760479041917
2025-09-17,ORL,25213.5,long,2025-09-17T10:15:00-04:00,2025-09-17T10:16:00-04:00,2025-09-17T10:19:00-04:00,25223.5,25207.0,25256.5,25206.75,stop,-335.0,-340.0,-1.0303030303030303
2025-09-18,ORL,25371.25,long,2025-09-18T09:50:00-04:00,2025-09-18T09:51:00-04:00,2025-09-18T10:21:00-04:00,25405.75,25345.75,25525.75,25525.75,target,2400.0,2395.0,1.9958333333333333
2025-09-19,PDH,25563.5,short,2025-09-19T09:55:00-04:00,2025-09-19T09:58:00-04:00,2025-09-19T11:23:00-04:00,25534.0,25565.5,25471.0,25471.0,target,1260.0,1255.0,1.992063492063492
2025-09-23,ORL,25690.25,long,2025-09-23T10:10:00-04:00,2025-09-23T10:12:00-04:00,2025-09-23T10:13:00-04:00,25708.0,25687.0,25750.0,25686.75,stop,-425.0,-430.0,-1.0238095238095237
2025-09-23,ORL,25690.25,long,2025-09-23T10:30:00-04:00,2025-09-23T10:39:00-04:00,2025-09-23T11:08:00-04:00,25710.25,25680.0,25770.75,25679.75,stop,-610.0,-615.0,-1.0165289256198347
2025-09-24,ORL,25570.75,long,2025-09-24T10:15:00-04:00,2025-09-24T10:17:00-04:00,2025-09-24T10:33:00-04:00,25578.25,25552.75,25629.25,25552.5,stop,-515.0,-520.0,-1.0196078431372548
2025-09-24,ORL,25570.75,long,2025-09-24T10:50:00-04:00,2025-09-24T10:53:00-04:00,2025-09-24T10:55:00-04:00,25577.25,25556.75,25618.25,25556.5,stop,-415.0,-420.0,-1.024390243902439
2025-09-25,PDL,25374.5,long,2025-09-25T10:35:00-04:00,2025-09-25T10:40:00-04:00,2025-09-25T11:03:00-04:00,25384.0,25357.25,25437.5,25357.0,stop,-540.0,-545.0,-1.0186915887850467
2025-09-25,PDL,25374.5,long,2025-09-25T11:15:00-04:00,2025-09-25T11:16:00-04:00,2025-09-25T11:27:00-04:00,25401.25,25338.75,25526.25,25338.5,stop,-1255.0,-1260.0,-1.008
2025-09-26,PDH,25444.25,short,2025-09-26T09:45:00-04:00,2025-09-26T09:46:00-04:00,2025-09-26T09:51:00-04:00,25409.0,25460.5,25306.0,25460.75,stop,-1035.0,-1040.0,-1.0097087378640777
2025-09-26,PDH,25444.25,short,2025-09-26T10:05:00-04:00,2025-09-26T10:06:00-04:00,2025-09-26T10:26:00-04:00,25419.5,25481.25,25296.0,25296.0,target,2470.0,2465.0,1.9959514170040487
2025-09-29,ORH,25664.75,short,2025-09-29T11:15:00-04:00,2025-09-29T11:16:00-04:00,2025-09-29T12:00:00-04:00,25637.75,25669.5,25574.25,25597.0,noon,815.0,810.0,1.2755905511811023
2025-09-30,PDL,25528.0,long,2025-09-30T09:45:00-04:00,2025-09-30T09:46:00-04:00,2025-09-30T09:55:00-04:00,25546.75,25495.0,25650.25,25494.75,stop,-1040.0,-1045.0,-1.0096618357487923
2025-09-30,PDL,25528.0,long,2025-09-30T10:00:00-04:00,2025-09-30T10:01:00-04:00,2025-09-30T12:00:00-04:00,25536.5,25469.25,25671.0,25558.0,noon,430.0,425.0,0.3159851301115242
2025-10-01,ORL,25490.25,long,2025-10-01T09:55:00-04:00,2025-10-01T09:56:00-04:00,2025-10-01T10:35:00-04:00,25529.75,25473.0,25643.25,25643.25,target,2270.0,2265.0,1.9955947136563876
2025-10-01,PDH,25661.25,short,2025-10-01T11:05:00-04:00,2025-10-01T11:06:00-04:00,2025-10-01T11:38:00-04:00,25643.0,25668.75,25591.5,25669.0,stop,-520.0,-525.0,-1.0194174757281553
2025-10-02,PDH,25784.25,short,2025-10-02T09:50:00-04:00,2025-10-02T09:51:00-04:00,2025-10-02T10:05:00-04:00,25772.5,25819.5,25678.5,25819.75,stop,-945.0,-950.0,-1.0106382978723405
2025-10-02,PDH,25784.25,short,2025-10-02T10:55:00-04:00,2025-10-02T10:58:00-04:00,2025-10-02T11:29:00-04:00,25767.5,25800.0,25702.5,25800.25,stop,-655.0,-660.0,-1.0153846153846153
2025-10-03,ORH,25913.0,short,2025-10-03T09:55:00-04:00,2025-10-03T09:56:00-04:00,2025-10-03T10:02:00-04:00,25882.5,25916.0,25815.5,25815.5,target,1340.0,1335.0,1.992537313432836
2025-10-03,ORL,25861.0,long,2025-10-03T10:55:00-04:00,2025-10-03T10:56:00-04:00,2025-10-03T12:00:00-04:00,25869.5,25838.25,25932.0,25892.5,noon,460.0,455.0,0.728
2025-10-06,PDH,25915.5,short,2025-10-06T10:10:00-04:00,2025-10-06T10:11:00-04:00,2025-10-06T10:22:00-04:00,25894.0,25927.0,25828.0,25927.25,stop,-665.0,-670.0,-1.0151515151515151
2025-10-06,ORL,25864.25,long,2025-10-06T10:45:00-04:00,2025-10-06T10:49:00-04:00,2025-10-06T12:00:00-04:00,25893.25,25855.5,25968.75,25955.25,noon,1240.0,1235.0,1.6357615894039734
2025-10-07,PDH,26000.25,short,2025-10-07T09:45:00-04:00,2025-10-07T09:46:00-04:00,2025-10-07T09:56:00-04:00,25983.0,26006.5,25936.0,26006.75,stop,-475.0,-480.0,-1.0212765957446808
2025-10-07,ORL,25964.5,long,2025-10-07T10:05:00-04:00,2025-10-07T10:11:00-04:00,2025-10-07T10:28:00-04:00,25998.0,25961.0,26072.0,25960.75,stop,-745.0,-750.0,-1.0135135135135136
2025-10-09,ORL,26006.25,long,2025-10-09T09:50:00-04:00,2025-10-09T09:51:00-04:00,2025-10-09T09:56:00-04:00,26053.25,26000.75,26158.25,26000.5,stop,-1055.0,-1060.0,-1.0095238095238095
2025-10-09,ORL,26006.25,long,2025-10-09T10:20:00-04:00,2025-10-09T10:25:00-04:00,2025-10-09T10:27:00-04:00,26023.75,26004.0,26063.25,26003.75,stop,-400.0,-405.0,-1.0253164556962024
2025-10-10,ORH,26124.25,short,2025-10-10T09:50:00-04:00,2025-10-10T09:51:00-04:00,2025-10-10T10:59:00-04:00,26089.0,26136.0,25995.0,25995.0,target,1880.0,1875.0,1.9946808510638299
2025-10-13,ORH,25590.25,short,2025-10-13T10:45:00-04:00,2025-10-13T10:46:00-04:00,2025-10-13T11:32:00-04:00,25577.0,25635.5,25460.0,25635.75,stop,-1175.0,-1180.0,-1.0085470085470085
2025-10-14,ORL,25178.25,long,2025-10-14T09:50:00-04:00,2025-10-14T09:53:00-04:00,2025-10-14T10:26:00-04:00,25261.0,25168.0,25447.0,25447.0,target,3720.0,3715.0,1.9973118279569892
2025-10-14,PDL,25472.0,long,2025-10-14T10:40:00-04:00,2025-10-14T10:45:00-04:00,2025-10-14T10:48:00-04:00,25484.0,25448.0,25556.0,25447.75,stop,-725.0,-730.0,-1.0138888888888888
2025-10-15,PDH,25695.0,short,2025-10-15T09:45:00-04:00,2025-10-15T09:49:00-04:00,2025-10-15T09:53:00-04:00,25667.5,25722.25,25558.0,25722.5,stop,-1100.0,-1105.0,-1.0091324200913243
2025-10-16,PDH,25862.5,short,2025-10-16T09:50:00-04:00,2025-10-16T09:51:00-04:00,2025-10-16T10:37:00-04:00,25793.75,25873.5,25634.25,25873.75,stop,-1600.0,-1605.0,-1.006269592476489
2025-10-16,PDH,25862.5,short,2025-10-16T11:00:00-04:00,2025-10-16T11:05:00-04:00,2025-10-16T11:42:00-04:00,25843.0,25897.0,25735.0,25735.0,target,2160.0,2155.0,1.9953703703703705
2025-10-17,ORH,25566.0,short,2025-10-17T10:40:00-04:00,2025-10-17T10:41:00-04:00,2025-10-17T10:44:00-04:00,25552.0,25609.75,25436.5,25610.0,stop,-1160.0,-1165.0,-1.0086580086580086
2025-10-17,ORH,25566.0,short,2025-10-17T11:10:00-04:00,2025-10-17T11:11:00-04:00,2025-10-17T11:26:00-04:00,25555.0,25604.75,25455.5,25455.5,target,1990.0,1985.0,1.9949748743718594
2025-10-21,ORL,25980.5,long,2025-10-21T09:50:00-04:00,2025-10-21T09:51:00-04:00,2025-10-21T09:58:00-04:00,26010.5,25965.0,26101.5,25964.75,stop,-915.0,-920.0,-1.010989010989011
2025-10-21,ORL,25980.5,long,2025-10-21T10:15:00-04:00,2025-10-21T10:18:00-04:00,2025-10-21T10:29:00-04:00,26002.0,25964.5,26077.0,25964.25,stop,-755.0,-760.0,-1.0133333333333334
2025-10-22,ORH,26019.0,short,2025-10-22T10:00:00-04:00,2025-10-22T10:04:00-04:00,2025-10-22T10:27:00-04:00,25998.0,26030.5,25933.0,25933.0,target,1300.0,1295.0,1.9923076923076923
2025-10-22,ORL,25919.75,long,2025-10-22T11:00:00-04:00,2025-10-22T11:01:00-04:00,2025-10-22T11:21:00-04:00,25924.5,25858.75,26056.0,25858.5,stop,-1320.0,-1325.0,-1.0076045627376427
2025-10-24,ORH,26278.0,short,2025-10-24T09:50:00-04:00,2025-10-24T09:51:00-04:00,2025-10-24T10:07:00-04:00,26223.25,26283.0,26103.75,26283.25,stop,-1200.0,-1205.0,-1.00836820083682
2025-10-24,ORH,26278.0,short,2025-10-24T10:25:00-04:00,2025-10-24T10:26:00-04:00,2025-10-24T10:44:00-04:00,26249.0,26279.0,26189.0,26279.25,stop,-605.0,-610.0,-1.0166666666666666
2025-10-27,ORH,26607.0,short,2025-10-27T10:20:00-04:00,2025-10-27T10:21:00-04:00,2025-10-27T10:30:00-04:00,26578.5,26613.5,26508.5,26613.75,stop,-705.0,-710.0,-1.0142857142857142
2025-10-28,ORL,26789.0,long,2025-10-28T11:20:00-04:00,2025-10-28T11:29:00-04:00,2025-10-28T11:33:00-04:00,26798.0,26779.75,26834.5,26779.5,stop,-370.0,-375.0,-1.0273972602739727
2025-10-29,ORH,27040.25,short,2025-10-29T10:05:00-04:00,2025-10-29T10:06:00-04:00,2025-10-29T12:00:00-04:00,27031.0,27074.5,26944.0,26985.5,noon,910.0,905.0,1.0402298850574712
2025-10-30,PDL,26796.75,long,2025-10-30T09:50:00-04:00,2025-10-30T09:51:00-04:00,2025-10-30T12:00:00-04:00,26825.75,26710.75,27055.75,26738.25,noon,-1750.0,-1755.0,-0.7630434782608696
2025-10-31,ORL,26848.75,long,2025-10-31T10:20:00-04:00,2025-10-31T10:21:00-04:00,2025-10-31T10:22:00-04:00,26861.25,26826.5,26930.75,26826.25,stop,-700.0,-705.0,-1.014388489208633
2025-10-31,ORL,26848.75,long,2025-10-31T10:30:00-04:00,2025-10-31T10:31:00-04:00,2025-10-31T10:42:00-04:00,26862.5,26843.5,26900.5,26900.5,target,760.0,755.0,1.986842105263158
2025-11-04,ORH,26529.75,short,2025-11-04T11:10:00-05:00,2025-11-04T11:11:00-05:00,2025-11-04T11:57:00-05:00,26524.75,26550.0,26474.25,26474.25,target,1010.0,1005.0,1.99009900990099
2025-11-05,PDL,26291.5,long,2025-11-05T09:50:00-05:00,2025-11-05T09:51:00-05:00,2025-11-05T12:00:00-05:00,26368.5,26269.0,26567.5,26521.5,noon,3060.0,3055.0,1.535175879396985
2025-11-07,ORL,25665.25,long,2025-11-07T10:10:00-05:00,2025-11-07T10:11:00-05:00,2025-11-07T10:42:00-05:00,25723.75,25629.0,25913.25,25628.75,stop,-1900.0,-1905.0,-1.0052770448548813
2025-11-10,ORH,26387.5,short,2025-11-10T09:50:00-05:00,2025-11-10T09:51:00-05:00,2025-11-10T09:59:00-05:00,26358.25,26395.0,26284.75,26395.25,stop,-740.0,-745.0,-1.0136054421768708
2025-11-10,ORH,26387.5,short,2025-11-10T10:15:00-05:00,2025-11-10T10:20:00-05:00,2025-11-10T10:26:00-05:00,26366.75,26409.25,26281.75,26409.5,stop,-855.0,-860.0,-1.011764705882353
2025-11-12,ORL,26384.75,long,2025-11-12T10:10:00-05:00,2025-11-12T10:11:00-05:00,2025-11-12T10:14:00-05:00,26404.0,26341.5,26529.0,26341.25,stop,-1255.0,-1260.0,-1.008
2025-11-13,ORL,26034.75,long,2025-11-13T09:50:00-05:00,2025-11-13T09:51:00-05:00,2025-11-13T10:15:00-05:00,26092.25,26027.25,26222.25,26222.25,target,2600.0,2595.0,1.9961538461538462
2025-11-14,PDL,25750.0,long,2025-11-14T10:30:00-05:00,2025-11-14T10:36:00-05:00,2025-11-14T12:00:00-05:00,25776.5,25649.0,26031.5,25995.0,noon,4370.0,4365.0,1.7117647058823529
2025-11-17,ORH,25947.25,short,2025-11-17T10:00:00-05:00,2025-11-17T10:01:00-05:00,2025-11-17T10:20:00-05:00,25936.5,26002.0,25805.5,25805.5,target,2620.0,2615.0,1.9961832061068703
2025-11-17,ORL,25702.5,long,2025-11-17T11:20:00-05:00,2025-11-17T11:24:00-05:00,2025-11-17T11:31:00-05:00,25736.75,25694.75,25820.75,25820.75,target,1680.0,1675.0,1.994047619047619
2025-11-19,PDH,25579.5,short,2025-11-19T10:55:00-05:00,2025-11-19T10:56:00-05:00,2025-11-19T11:25:00-05:00,25551.5,25612.25,25430.0,25430.0,target,2430.0,2425.0,1.9958847736625513
2025-11-20,ORH,25996.5,short,2025-11-20T10:10:00-05:00,2025-11-20T10:11:00-05:00,2025-11-20T10:37:00-05:00,25932.0,26029.0,25738.0,26029.25,stop,-1945.0,-1950.0,-1.0051546391752577
2025-11-20,ORH,25996.5,short,2025-11-20T10:50:00-05:00,2025-11-20T10:51:00-05:00,2025-11-20T11:06:00-05:00,25975.75,26048.5,25830.25,25830.25,target,2910.0,2905.0,1.9965635738831615
2025-11-21,ORL,24900.5,long,2025-11-21T09:50:00-05:00,2025-11-21T09:53:00-05:00,2025-11-21T10:03:00-05:00,24976.25,24848.5,25231.75,24848.25,stop,-2560.0,-2565.0,-1.0039138943248533
2025-11-21,PDL,24845.5,long,2025-11-21T10:15:00-05:00,2025-11-21T10:25:00-05:00,2025-11-21T10:28:00-05:00,24906.75,24827.75,25064.75,24827.5,stop,-1585.0,-1590.0,-1.0063291139240507
2025-11-24,ORH,25470.25,short,2025-11-24T10:10:00-05:00,2025-11-24T10:11:00-05:00,2025-11-24T10:36:00-05:00,25452.25,25517.75,25321.25,25518.0,stop,-1315.0,-1320.0,-1.0076335877862594
2025-11-25,ORL,25466.5,long,2025-11-25T09:55:00-05:00,2025-11-25T09:56:00-05:00,2025-11-25T12:00:00-05:00,25499.0,25349.0,25799.0,25646.5,noon,2950.0,2945.0,0.9816666666666667
2025-11-26,ORH,26018.0,short,2025-11-26T09:55:00-05:00,2025-11-26T09:56:00-05:00,2025-11-26T11:03:00-05:00,25971.0,26028.25,25856.5,26028.5,stop,-1150.0,-1155.0,-1.0087336244541485
2025-11-28,ORH,26169.5,short,2025-11-28T11:25:00-05:00,2025-11-28T11:26:00-05:00,2025-11-28T11:53:00-05:00,26142.75,26176.5,26075.25,26176.75,stop,-680.0,-685.0,-1.0148148148148148
2025-12-01,ORH,26069.5,short,2025-12-01T10:35:00-05:00,2025-12-01T10:36:00-05:00,2025-12-01T10:37:00-05:00,26027.25,26079.25,25923.25,26079.5,stop,-1045.0,-1050.0,-1.0096153846153846
2025-12-02,ORH,26360.5,short,2025-12-02T10:30:00-05:00,2025-12-02T10:31:00-05:00,2025-12-02T10:49:00-05:00,26313.5,26395.25,26150.0,26395.5,stop,-1640.0,-1645.0,-1.0061162079510704
2025-12-02,ORH,26360.5,short,2025-12-02T11:10:00-05:00,2025-12-02T11:11:00-05:00,2025-12-02T11:27:00-05:00,26331.0,26396.5,26200.0,26200.0,target,2620.0,2615.0,1.9961832061068703
2025-12-03,ORL,26200.5,long,2025-12-03T09:55:00-05:00,2025-12-03T09:56:00-05:00,2025-12-03T12:00:00-05:00,26242.0,26177.0,26372.0,26307.5,noon,1310.0,1305.0,1.0038461538461538
2025-12-04,ORL,26298.25,long,2025-12-04T10:15:00-05:00,2025-12-04T10:18:00-05:00,2025-12-04T10:26:00-05:00,26327.75,26292.25,26398.75,26292.0,stop,-715.0,-720.0,-1.0140845070422535
2025-12-04,ORL,26298.25,long,2025-12-04T11:20:00-05:00,2025-12-04T11:21:00-05:00,2025-12-04T12:00:00-05:00,26323.0,26285.25,26398.5,26389.25,noon,1325.0,1320.0,1.7483443708609272
